,cos,sin
10506,-0.99351287,0.113719516
10507,-0.9980563,0.06231838
10508,-0.9726578,0.23224293
10509,-0.5331371,0.84602886
10510,-0.5760691,0.817401
10511,-0.7430009,0.66929036
10512,-0.8644082,0.50279075
10513,-0.8729291,0.48784715
10514,-0.986324,0.16481784
10515,-0.8080047,0.58917606
10516,-0.9999422,0.010751308
10517,-0.918547,0.3953118
10518,-0.51850516,0.8550745
10519,-0.9640935,0.26556304
10520,-0.9543881,0.29856881
10521,-0.5476112,0.8367329
10522,-0.78726,0.6166212
10523,-0.99898064,0.04514102
10524,-0.98334295,0.18175979
10525,-0.8811917,0.47275922
10526,-0.9996093,0.027950298
10527,-0.81801987,0.57518995
10528,-0.8891935,0.45753136
10529,-0.9116111,0.41105375
10530,-0.9996093,0.027950298
10531,-0.99898064,0.04514102
10532,-0.5331371,0.84602886
10533,-0.51850516,0.8550745
10534,-0.9980563,0.06231838
10535,-0.99351287,0.113719516
10536,-0.73137814,0.68197215
10537,-0.9252111,0.37945285
10538,-0.8891935,0.45753136
10539,-0.6700888,0.7422809
10540,-0.81801987,0.57518995
10541,-0.51850516,0.8550745
10542,-0.7544038,0.6564106
10543,-0.7430009,0.66929036
10544,-0.918547,0.3953118
10545,-0.8811917,0.47275922
10546,-0.8644082,0.50279075
10547,-0.78726,0.6166212
10548,-0.9999422,0.010751308
10549,-0.6572213,0.7536977
10550,-0.8729291,0.48784715
10551,-0.827793,0.5610336
10552,-0.9543881,0.29856881
10553,-0.8556315,0.5175855
10554,-0.93160135,0.3634816
10555,-0.9116111,0.41105375
10556,-0.7074868,0.70672655
10557,-0.937716,0.3474028
10558,-0.98334295,0.18175979
10559,-0.7544038,0.6564106
10560,-0.9914097,0.13079268
10561,-0.986324,0.16481784
10562,-0.5760691,0.817401
10563,-0.8729291,0.48784715
10564,-0.51850516,0.8550745
10565,-0.64415926,0.7648914
10566,-0.7430009,0.66929036
10567,-0.81801987,0.57518995
10568,-0.918547,0.3953118
10569,-0.8556315,0.5175855
10570,-0.73137814,0.68197215
10571,-0.8080047,0.58917606
10572,-0.827793,0.5610336
10573,-0.8644082,0.50279075
10574,-0.9890132,0.14782713
10575,-0.6700888,0.7422809
10576,-0.5331371,0.84602886
10577,-0.7195389,0.6944521
10578,-0.6572213,0.7536977
10579,-0.9543881,0.29856881
10580,-0.968519,0.24893981
10581,-0.93160135,0.3634816
10582,-0.5476112,0.8367329
10583,-0.79775035,0.6029879
10584,-0.78726,0.6166212
10585,-0.8811917,0.47275922
10586,-0.6174673,0.78659654
10587,-0.9116111,0.41105375
10588,-0.8891935,0.45753136
10589,-0.937716,0.3474028
10590,-0.9252111,0.37945285
10591,-0.9640935,0.26556304
10592,-0.9593828,0.28210765
10593,-0.63090664,0.77585876
10594,-0.937716,0.3474028
10595,-0.99898064,0.04514102
10596,-0.6700888,0.7422809
10597,-0.78726,0.6166212
10598,-0.9996093,0.027950298
10599,-0.8644082,0.50279075
10600,-0.7544038,0.6564106
10601,-0.9890132,0.14782713
10602,-0.9914097,0.13079268
10603,-0.51850516,0.8550745
10604,-0.9980563,0.06231838
10605,-0.8811917,0.47275922
10606,-0.5331371,0.84602886
10607,-0.8729291,0.48784715
10608,-0.7195389,0.6944521
10609,-0.6572213,0.7536977
10610,-0.79775035,0.6029879
10611,-0.9999422,0.010751308
10612,-0.93160135,0.3634816
10613,-0.918547,0.3953118
10614,-0.9252111,0.37945285
10615,-0.8556315,0.5175855
10616,-0.5476112,0.8367329
10617,-0.6174673,0.78659654
10618,-0.827793,0.5610336
10619,-0.968519,0.24893981
10620,-0.8080047,0.58917606
10621,-0.986324,0.16481784
10622,-0.9726578,0.23224293
10623,-0.5760691,0.817401
10624,-0.9543881,0.29856881
10625,-0.64415926,0.7648914
10626,-0.9116111,0.41105375
10627,-0.81801987,0.57518995
10628,-0.8891935,0.45753136
10629,-0.99351287,0.113719516
10630,-0.98334295,0.18175979
10631,-0.63090664,0.77585876
10632,-0.8811917,0.47275922
10633,-0.81801987,0.57518995
10634,-0.9640935,0.26556304
10635,-0.78726,0.6166212
10636,-0.8080047,0.58917606
10637,-0.8891935,0.45753136
10638,-0.6174673,0.78659654
10639,-0.827793,0.5610336
10640,-0.968519,0.24893981
10641,-0.8729291,0.48784715
10642,-0.9116111,0.41105375
10643,-0.9980563,0.06231838
10644,-0.5476112,0.8367329
10645,-0.5331371,0.84602886
10646,-0.93160135,0.3634816
10647,-0.9252111,0.37945285
10648,-0.9593828,0.28210765
10649,-0.9543881,0.29856881
10650,-0.99898064,0.04514102
10651,-0.918547,0.3953118
10652,-0.937716,0.3474028
10653,-0.79775035,0.6029879
10654,-0.9726578,0.23224293
10655,-0.9914097,0.13079268
10656,-0.9890132,0.14782713
10657,-0.986324,0.16481784
10658,-0.8556315,0.5175855
10659,-0.51850516,0.8550745
10660,-0.8644082,0.50279075
10661,-0.9252111,0.37945285
10662,-0.8891935,0.45753136
10663,-0.9543881,0.29856881
10664,-0.9116111,0.41105375
10665,-0.9999792,-0.006450864
10666,-0.8080047,0.58917606
10667,-0.79775035,0.6029879
10668,-0.9980563,0.06231838
10669,-0.99898064,0.04514102
10670,-0.5760691,0.817401
10671,-0.5619233,0.8271893
10672,-0.5476112,0.8367329
10673,-0.5331371,0.84602886
10674,-0.8644082,0.50279075
10675,-0.8556315,0.5175855
10676,-0.9640935,0.26556304
10677,-0.9593828,0.28210765
10678,-0.63090664,0.77585876
10679,-0.6174673,0.78659654
10680,-0.9914097,0.13079268
10681,-0.9890132,0.14782713
10682,-0.99351287,0.113719516
10683,-0.9999422,0.010751308
10684,-0.968519,0.24893981
10685,-0.986324,0.16481784
10686,-0.51850516,0.8550745
10687,-0.81801987,0.57518995
10688,-0.8729291,0.48784715
10689,-0.8811917,0.47275922
10690,-0.827793,0.5610336
10691,-0.9996093,0.027950298
10692,-0.98334295,0.18175979
10693,-0.93160135,0.3634816
10694,-0.6700888,0.7422809
10695,-0.64415926,0.7648914
10696,-0.8080047,0.58917606
10697,-0.8811917,0.47275922
10698,-0.827793,0.5610336
10699,-0.8891935,0.45753136
10700,-0.93160135,0.3634816
10701,-0.937716,0.3474028
10702,-0.5476112,0.8367329
10703,-0.7195389,0.6944521
10704,-0.8729291,0.48784715
10705,-0.5331371,0.84602886
10706,-0.79775035,0.6029879
10707,-0.9252111,0.37945285
10708,-0.6174673,0.78659654
10709,-0.9543881,0.29856881
10710,-0.51850516,0.8550745
10711,-0.9640935,0.26556304
10712,-0.78726,0.6166212
10713,-0.7544038,0.6564106
10714,-0.8644082,0.50279075
10715,-0.5760691,0.817401
10716,-0.9116111,0.41105375
10717,-0.8556315,0.5175855
10718,-0.9593828,0.28210765
10719,-0.63090664,0.77585876
10720,-0.81801987,0.57518995
10721,-0.918547,0.3953118
10722,-0.937716,0.3474028
10723,-0.9543881,0.29856881
10724,-0.9999422,0.010751308
10725,-0.6174673,0.78659654
10726,-0.7195389,0.6944521
10727,-0.7544038,0.6564106
10728,-0.968519,0.24893981
10729,-0.986324,0.16481784
10730,-0.8080047,0.58917606
10731,-0.79775035,0.6029879
10732,-0.99898064,0.04514102
10733,-0.6572213,0.7536977
10734,-0.5760691,0.817401
10735,-0.98334295,0.18175979
10736,-0.93160135,0.3634816
10737,-0.9999792,-0.006450864
10738,-0.9726578,0.23224293
10739,-0.9116111,0.41105375
10740,-0.6700888,0.7422809
10741,-0.5331371,0.84602886
10742,-0.99351287,0.113719516
10743,-0.9593828,0.28210765
10744,-0.9914097,0.13079268
10745,-0.73137814,0.68197215
10746,-0.5476112,0.8367329
10747,-0.7430009,0.66929036
10748,-0.9980563,0.06231838
10749,-0.51850516,0.8550745
10750,-0.9890132,0.14782713
10751,-0.9996093,0.027950298
10752,-0.78726,0.6166212
10753,-0.63090664,0.77585876
10754,-0.5331371,0.84602886
10755,-0.64415926,0.7648914
10756,-0.98334295,0.18175979
10757,-0.6700888,0.7422809
10758,-0.7195389,0.6944521
10759,-0.99351287,0.113719516
10760,-0.918547,0.3953118
10761,-0.73137814,0.68197215
10762,-0.7430009,0.66929036
10763,-0.93160135,0.3634816
10764,-0.9890132,0.14782713
10765,-0.9116111,0.41105375
10766,-0.9543881,0.29856881
10767,-0.9252111,0.37945285
10768,-0.9996093,0.027950298
10769,-0.937716,0.3474028
10770,-0.6572213,0.7536977
10771,-0.9999422,0.010751308
10772,-0.81801987,0.57518995
10773,-0.9980563,0.06231838
10774,-0.6174673,0.78659654
10775,-0.99898064,0.04514102
10776,-0.986324,0.16481784
10777,-0.5476112,0.8367329
10778,-0.9593828,0.28210765
10779,-0.9640935,0.26556304
10780,-0.79775035,0.6029879
10781,-0.78726,0.6166212
10782,-0.51850516,0.8550745
10783,-0.968519,0.24893981
10784,-0.827793,0.5610336
10785,-0.9726578,0.23224293
10786,-0.9914097,0.13079268
10787,-0.7544038,0.6564106
10788,-0.5760691,0.817401
10789,-0.8080047,0.58917606
10790,-0.63090664,0.77585876
10791,-0.7430009,0.66929036
10792,-0.6700888,0.7422809
10793,-0.8811917,0.47275922
10794,-0.51850516,0.8550745
10795,-0.8729291,0.48784715
10796,-0.6572213,0.7536977
10797,-0.918547,0.3953118
10798,-0.5331371,0.84602886
10799,-0.9252111,0.37945285
10800,-0.5760691,0.817401
10801,-0.73137814,0.68197215
10802,-0.8080047,0.58917606
10803,-0.78726,0.6166212
10804,-0.8556315,0.5175855
10805,-0.5476112,0.8367329
10806,-0.9543881,0.29856881
10807,-0.8891935,0.45753136
10808,-0.64415926,0.7648914
10809,-0.9726578,0.23224293
10810,-0.81801987,0.57518995
10811,-0.9640935,0.26556304
10812,-0.7544038,0.6564106
10813,-0.7195389,0.6944521
10814,-0.6174673,0.78659654
10815,-0.9593828,0.28210765
10816,-0.937716,0.3474028
10817,-0.8644082,0.50279075
10818,-0.79775035,0.6029879
10819,-0.9116111,0.41105375
10820,-0.968519,0.24893981
10821,-0.827793,0.5610336
10822,-0.93160135,0.3634816
10823,-0.63090664,0.77585876
10824,-0.79775035,0.6029879
10825,-0.7544038,0.6564106
10826,-0.9640935,0.26556304
10827,-0.99898064,0.04514102
10828,-0.8644082,0.50279075
10829,-0.986324,0.16481784
10830,-0.9996093,0.027950298
10831,-0.8556315,0.5175855
10832,-0.9980563,0.06231838
10833,-0.8080047,0.58917606
10834,-0.937716,0.3474028
10835,-0.5476112,0.8367329
10836,-0.9593828,0.28210765
10837,-0.81801987,0.57518995
10838,-0.8729291,0.48784715
10839,-0.827793,0.5610336
10840,-0.9999792,-0.006450864
10841,-0.9252111,0.37945285
10842,-0.99351287,0.113719516
10843,-0.78726,0.6166212
10844,-0.9726578,0.23224293
10845,-0.9116111,0.41105375
10846,-0.8891935,0.45753136
10847,-0.93160135,0.3634816
10848,-0.9543881,0.29856881
10849,-0.9914097,0.13079268
10850,-0.5760691,0.817401
10851,-0.51850516,0.8550745
10852,-0.98334295,0.18175979
10853,-0.9999422,0.010751308
10854,-0.5331371,0.84602886
10855,-0.8811917,0.47275922
10856,-0.9890132,0.14782713
10857,-0.8729291,0.48784715
10858,-0.9252111,0.37945285
10859,-0.918547,0.3953118
10860,-0.93160135,0.3634816
10861,-0.8644082,0.50279075
10862,-0.9116111,0.41105375
10863,-0.5760691,0.817401
10864,-0.937716,0.3474028
10865,-0.8811917,0.47275922
10866,-0.8556315,0.5175855
10867,-0.5221777,-0.8528367
10868,-0.8832167,-0.4689652
10869,-0.8578495,-0.513901
10870,-0.49253273,-0.8702939
10871,-0.93315595,-0.35947183
10872,-0.99716926,-0.075189576
10873,-0.98091614,-0.19443122
10874,-0.83966464,-0.54310524
10875,-0.5654755,-0.8247651
10876,-0.8488827,-0.5285813
10877,-0.6072676,-0.7944973
10878,-0.99399275,-0.109445766
10879,-0.9919631,-0.12652782
10880,-0.6208444,-0.7839338
10881,-0.98411554,-0.17752916
10882,-0.90623206,-0.42278066
10883,-0.50743026,-0.86169285
10884,-0.89882547,-0.43830672
10885,-0.8911529,-0.45370308
10886,-0.9983151,-0.05802557
10887,-0.93920135,-0.34336686
10888,-0.97742647,-0.21127576
10889,-0.91337043,-0.4071295
10890,-0.5795791,-0.81491596
10891,-0.59351116,-0.8048257
10892,-0.8301981,-0.5574684
10893,-0.9957283,-0.092331335
10894,-0.5654755,-0.8247651
10895,-0.49253273,-0.8702939
10896,-0.50743026,-0.86169285
10897,-0.5221777,-0.8528367
10898,-0.7572198,-0.6531601
10899,-0.6732749,-0.7393923
10900,-0.6072676,-0.7944973
10901,-0.9957283,-0.092331335
10902,-0.99399275,-0.109445766
10903,-0.50743026,-0.86169285
10904,-0.97742647,-0.21127576
10905,-0.98091614,-0.19443122
10906,-0.5221777,-0.8528367
10907,-0.59351116,-0.8048257
10908,-0.78990453,-0.6132298
10909,-0.69831014,-0.71579534
10910,-0.6208444,-0.7839338
10911,-0.99716926,-0.075189576
10912,-0.49253273,-0.8702939
10913,-0.9919631,-0.12652782
10914,-0.685894,-0.7277015
10915,-0.9983151,-0.05802557
10916,-0.5654755,-0.8247651
10917,-0.76834315,-0.64003813
10918,-0.7792391,-0.6267267
10919,-0.5795791,-0.81491596
10920,-0.7458724,-0.6660889
10921,-0.98411554,-0.17752916
10922,-0.9957283,-0.092331335
10923,-0.9983151,-0.05802557
10924,-0.9919631,-0.12652782
10925,-0.99716926,-0.075189576
10926,-0.8911529,-0.45370308
10927,-0.8578495,-0.513901
10928,-0.82048595,-0.57166666
10929,-0.99399275,-0.109445766
10930,-0.8488827,-0.5285813
10931,-0.8301981,-0.5574684
10932,-0.90623206,-0.42278066
10933,-0.89882547,-0.43830672
10934,-0.9504567,-0.31085697
10935,-0.93920135,-0.34336686
10936,-0.97742647,-0.21127576
10937,-0.7458724,-0.6660889
10938,-0.91337043,-0.4071295
10939,-0.93315595,-0.35947183
10940,-0.78990453,-0.6132298
10941,-0.7792391,-0.6267267
10942,-0.8832167,-0.4689652
10943,-0.7572198,-0.6531601
10944,-0.98411554,-0.17752916
10945,-0.9695806,-0.2447723
10946,-0.83966464,-0.54310524
10947,-0.76834315,-0.64003813
10948,-0.9556633,-0.2944616
10949,-0.98091614,-0.19443122
10950,-0.9449688,-0.32716033
10951,-0.6072676,-0.7944973
10952,-0.89882547,-0.43830672
10953,-0.7458724,-0.6660889
10954,-0.8488827,-0.5285813
10955,-0.91337043,-0.4071295
10956,-0.99716926,-0.075189576
10957,-0.93315595,-0.35947183
10958,-0.90623206,-0.42278066
10959,-0.98411554,-0.17752916
10960,-0.8911529,-0.45370308
10961,-0.685894,-0.7277015
10962,-0.97742647,-0.21127576
10963,-0.76834315,-0.64003813
10964,-0.69831014,-0.71579534
10965,-0.9957283,-0.092331335
10966,-0.93920135,-0.34336686
10967,-0.99399275,-0.109445766
10968,-0.9695806,-0.2447723
10969,-0.9504567,-0.31085697
10970,-0.7792391,-0.6267267
10971,-0.5795791,-0.81491596
10972,-0.6208444,-0.7839338
10973,-0.9449688,-0.32716033
10974,-0.9556633,-0.2944616
10975,-0.6732749,-0.7393923
10976,-0.83966464,-0.54310524
10977,-0.8578495,-0.513901
10978,-0.78990453,-0.6132298
10979,-0.8301981,-0.5574684
10980,-0.9919631,-0.12652782
10981,-0.66045654,-0.75086427
10982,-0.98091614,-0.19443122
10983,-0.8832167,-0.4689652
10984,-0.82048595,-0.57166666
10985,-0.5654755,-0.8247651
10986,-0.9983151,-0.05802557
10987,-0.59351116,-0.8048257
10988,-0.7572198,-0.6531601
10989,-0.50743026,-0.86169285
10990,-0.5221777,-0.8528367
10991,-0.685894,-0.7277015
10992,-0.78990453,-0.6132298
10993,-0.8488827,-0.5285813
10994,-0.49253273,-0.8702939
10995,-0.6072676,-0.7944973
10996,-0.82048595,-0.57166666
10997,-0.8911529,-0.45370308
10998,-0.9695806,-0.2447723
10999,-0.9449688,-0.32716033
11000,-0.98411554,-0.17752916
11001,-0.9983151,-0.05802557
11002,-0.93315595,-0.35947183
11003,-0.98091614,-0.19443122
11004,-0.6732749,-0.7393923
11005,-0.83966464,-0.54310524
11006,-0.7458724,-0.6660889
11007,-0.99716926,-0.075189576
11008,-0.8832167,-0.4689652
11009,-0.97742647,-0.21127576
11010,-0.91337043,-0.4071295
11011,-0.8301981,-0.5574684
11012,-0.5654755,-0.8247651
11013,-0.69831014,-0.71579534
11014,-0.9556633,-0.2944616
11015,-0.99399275,-0.109445766
11016,-0.5795791,-0.81491596
11017,-0.7572198,-0.6531601
11018,-0.93920135,-0.34336686
11019,-0.8578495,-0.513901
11020,-0.9919631,-0.12652782
11021,-0.7792391,-0.6267267
11022,-0.89882547,-0.43830672
11023,-0.90623206,-0.42278066
11024,-0.6208444,-0.7839338
11025,-0.76834315,-0.64003813
11026,-0.9957283,-0.092331335
11027,-0.9504567,-0.31085697
11028,-0.59351116,-0.8048257
11029,-0.66045654,-0.75086427
11030,-0.93920135,-0.34336686
11031,-0.6732749,-0.7393923
11032,-0.91337043,-0.4071295
11033,-0.9983151,-0.05802557
11034,-0.7572198,-0.6531601
11035,-0.8911529,-0.45370308
11036,-0.9449688,-0.32716033
11037,-0.6072676,-0.7944973
11038,-0.9919631,-0.12652782
11039,-0.98411554,-0.17752916
11040,-0.8832167,-0.4689652
11041,-0.99399275,-0.109445766
11042,-0.76834315,-0.64003813
11043,-0.685894,-0.7277015
11044,-0.90623206,-0.42278066
11045,-0.78990453,-0.6132298
11046,-0.8301981,-0.5574684
11047,-0.82048595,-0.57166666
11048,-0.97742647,-0.21127576
11049,-0.7458724,-0.6660889
11050,-0.69831014,-0.71579534
11051,-0.8578495,-0.513901
11052,-0.89882547,-0.43830672
11053,-0.8488827,-0.5285813
11054,-0.59351116,-0.8048257
11055,-0.99716926,-0.075189576
11056,-0.7792391,-0.6267267
11057,-0.83966464,-0.54310524
11058,-0.93920135,-0.34336686
11059,-0.9449688,-0.32716033
11060,-0.97742647,-0.21127576
11061,-0.93315595,-0.35947183
11062,-0.9695806,-0.2447723
11063,-0.9556633,-0.2944616
11064,-0.91337043,-0.4071295
11065,-0.89882547,-0.43830672
11066,-0.99399275,-0.109445766
11067,-0.98411554,-0.17752916
11068,-0.98091614,-0.19443122
11069,-0.9983151,-0.05802557
11070,-0.90623206,-0.42278066
11071,-0.99716926,-0.075189576
11072,-0.9957283,-0.092331335
11073,-0.7792391,-0.6267267
11074,-0.99716926,-0.075189576
11075,-0.66045654,-0.75086427
11076,-0.7458724,-0.6660889
11077,-0.98411554,-0.17752916
11078,-0.50743026,-0.86169285
11079,-0.5221777,-0.8528367
11080,-0.69831014,-0.71579534
11081,-0.9919631,-0.12652782
11082,-0.685894,-0.7277015
11083,-0.98091614,-0.19443122
11084,-0.97742647,-0.21127576
11085,-0.9983151,-0.05802557
11086,-0.99399275,-0.109445766
11087,-0.6732749,-0.7393923
11088,-0.5654755,-0.8247651
11089,-0.6072676,-0.7944973
11090,-0.5795791,-0.81491596
11091,-0.59351116,-0.8048257
11092,-0.9957283,-0.092331335
11093,-0.6208444,-0.7839338
11094,-0.7572198,-0.6531601
11095,-0.76834315,-0.64003813
11096,-0.98091614,-0.19443122
11097,-0.9449688,-0.32716033
11098,-0.99716926,-0.075189576
11099,-0.5221777,-0.8528367
11100,-0.69831014,-0.71579534
11101,-0.6072676,-0.7944973
11102,-0.90623206,-0.42278066
11103,-0.5795791,-0.81491596
11104,-0.7458724,-0.6660889
11105,-0.83966464,-0.54310524
11106,-0.59351116,-0.8048257
11107,-0.8911529,-0.45370308
11108,-0.89882547,-0.43830672
11109,-0.66045654,-0.75086427
11110,-0.82048595,-0.57166666
11111,-0.8301981,-0.5574684
11112,-0.76834315,-0.64003813
11113,-0.99399275,-0.109445766
11114,-0.6732749,-0.7393923
11115,-0.98411554,-0.17752916
11116,-0.93315595,-0.35947183
11117,-0.9504567,-0.31085697
11118,-0.6208444,-0.7839338
11119,-0.9919631,-0.12652782
11120,-0.93920135,-0.34336686
11121,-0.97742647,-0.21127576
11122,-0.9556633,-0.2944616
11123,-0.8578495,-0.513901
11124,-0.9695806,-0.2447723
11125,-0.5654755,-0.8247651
11126,-0.91337043,-0.4071295
11127,-0.78990453,-0.6132298
11128,-0.8832167,-0.4689652
11129,-0.685894,-0.7277015
11130,-0.7572198,-0.6531601
11131,-0.7792391,-0.6267267
11132,-0.8488827,-0.5285813
11133,-0.9983151,-0.05802557
11134,-0.50743026,-0.86169285
11135,-0.49253273,-0.8702939
11136,-0.8911529,-0.45370308
11137,-0.9449688,-0.32716033
11138,-0.93315595,-0.35947183
11139,-0.66045654,-0.75086427
11140,-0.69831014,-0.71579534
11141,-0.685894,-0.7277015
11142,-0.7572198,-0.6531601
11143,-0.6208444,-0.7839338
11144,-0.9957283,-0.092331335
11145,-0.7792391,-0.6267267
11146,-0.9556633,-0.2944616
11147,-0.99399275,-0.109445766
11148,-0.9919631,-0.12652782
11149,-0.9504567,-0.31085697
11150,-0.97742647,-0.21127576
11151,-0.78990453,-0.6132298
11152,-0.6732749,-0.7393923
11153,-0.8832167,-0.4689652
11154,-0.89882547,-0.43830672
11155,-0.98411554,-0.17752916
11156,-0.99716926,-0.075189576
11157,-0.49253273,-0.8702939
11158,-0.50743026,-0.86169285
11159,-0.5654755,-0.8247651
11160,-0.76834315,-0.64003813
11161,-0.9695806,-0.2447723
11162,-0.90623206,-0.42278066
11163,-0.9983151,-0.05802557
11164,-0.5221777,-0.8528367
11165,-0.5795791,-0.81491596
11166,-0.59351116,-0.8048257
11167,-0.93920135,-0.34336686
11168,-0.98091614,-0.19443122
11169,-0.7458724,-0.6660889
11170,-0.6072676,-0.7944973
11171,-0.91337043,-0.4071295
11172,-0.66045654,-0.75086427
11173,-0.93315595,-0.35947183
11174,-0.99716926,-0.075189576
11175,-0.9695806,-0.2447723
11176,-0.5654755,-0.8247651
11177,-0.685894,-0.7277015
11178,-0.98091614,-0.19443122
11179,-0.9919631,-0.12652782
11180,-0.5795791,-0.81491596
11181,-0.6072676,-0.7944973
11182,-0.99399275,-0.109445766
11183,-0.59351116,-0.8048257
11184,-0.9556633,-0.2944616
11185,-0.9504567,-0.31085697
11186,-0.9983151,-0.05802557
11187,-0.50743026,-0.86169285
11188,-0.5221777,-0.8528367
11189,-0.97742647,-0.21127576
11190,-0.69831014,-0.71579534
11191,-0.9957283,-0.092331335
11192,-0.49253273,-0.8702939
11193,-0.6208444,-0.7839338
11194,-0.6732749,-0.7393923
11195,-0.98411554,-0.17752916
11196,-0.93920135,-0.34336686
11197,-0.9449688,-0.32716033
11198,-0.99716926,-0.075189576
11199,-0.8578495,-0.513901
11200,-0.8911529,-0.45370308
11201,-0.9556633,-0.2944616
11202,-0.8301981,-0.5574684
11203,-0.9957283,-0.092331335
11204,-0.93315595,-0.35947183
11205,-0.83966464,-0.54310524
11206,-0.8488827,-0.5285813
11207,-0.9449688,-0.32716033
11208,-0.9919631,-0.12652782
11209,-0.99399275,-0.109445766
11210,-0.8832167,-0.4689652
11211,-0.97742647,-0.21127576
11212,-0.9504567,-0.31085697
11213,-0.9695806,-0.2447723
11214,-0.93920135,-0.34336686
11215,-0.90623206,-0.42278066
11216,-0.98091614,-0.19443122
11217,-0.89882547,-0.43830672
11218,-0.91337043,-0.4071295
11219,-0.9983151,-0.05802557
11220,-0.98411554,-0.17752916
11221,-0.98091614,-0.19443122
11222,-0.91337043,-0.4071295
11223,-0.99399275,-0.109445766
11224,-0.82048595,-0.57166666
11225,-0.98411554,-0.17752916
11226,-0.7792391,-0.6267267
11227,-0.9449688,-0.32716033
11228,-0.8488827,-0.5285813
11229,-0.93315595,-0.35947183
11230,-0.93920135,-0.34336686
11231,-0.9919631,-0.12652782
11232,-0.7572198,-0.6531601
11233,-0.9504567,-0.31085697
11234,-0.9983151,-0.05802557
11235,-0.9957283,-0.092331335
11236,-0.78990453,-0.6132298
11237,-0.8301981,-0.5574684
11238,-0.83966464,-0.54310524
11239,-0.7458724,-0.6660889
11240,-0.99716926,-0.075189576
11241,-0.97742647,-0.21127576
11242,-0.9695806,-0.2447723
11243,-0.9556633,-0.2944616
11244,-0.76834315,-0.64003813
11245,-0.90623206,-0.42278066
11246,-0.8578495,-0.513901
11247,-0.7572198,-0.6531601
11248,-0.76834315,-0.64003813
11249,-0.5795791,-0.81491596
11250,-0.98091614,-0.19443122
11251,-0.49253273,-0.8702939
11252,-0.7792391,-0.6267267
11253,-0.98411554,-0.17752916
11254,-0.59351116,-0.8048257
11255,-0.6072676,-0.7944973
11256,-0.99716926,-0.075189576
11257,-0.5221777,-0.8528367
11258,-0.685894,-0.7277015
11259,-0.5654755,-0.8247651
11260,-0.50743026,-0.86169285
11261,-0.82048595,-0.57166666
11262,-0.9919631,-0.12652782
11263,-0.97742647,-0.21127576
11264,-0.7458724,-0.6660889
11265,-0.6208444,-0.7839338
11266,-0.78990453,-0.6132298
11267,-0.69831014,-0.71579534
11268,-0.7792391,-0.6267267
11269,-0.78990453,-0.6132298
11270,-0.82048595,-0.57166666
11271,-0.59351116,-0.8048257
11272,-0.6072676,-0.7944973
11273,-0.5795791,-0.81491596
11274,-0.5221777,-0.8528367
11275,-0.50743026,-0.86169285
11276,-0.49253273,-0.8702939
11277,-0.5654755,-0.8247651
11278,-0.76834315,-0.64003813
11279,-0.99716926,-0.075189576
11280,-0.93920135,-0.34336686
11281,-0.9919631,-0.12652782
11282,-0.99399275,-0.109445766
11283,-0.9449688,-0.32716033
11284,-0.66045654,-0.75086427
11285,-0.6732749,-0.7393923
11286,-0.9957283,-0.092331335
11287,-0.7572198,-0.6531601
11288,-0.7458724,-0.6660889
11289,-0.9556633,-0.2944616
11290,-0.97742647,-0.21127576
11291,-0.9504567,-0.31085697
11292,-0.8911529,-0.45370308
11293,-0.8832167,-0.4689652
11294,-0.9983151,-0.05802557
11295,-0.98411554,-0.17752916
11296,-0.93315595,-0.35947183
11297,-0.90623206,-0.42278066
11298,-0.91337043,-0.4071295
11299,-0.83966464,-0.54310524
11300,-0.8488827,-0.5285813
11301,-0.8301981,-0.5574684
11302,-0.98091614,-0.19443122
11303,-0.685894,-0.7277015
11304,-0.8578495,-0.513901
11305,-0.89882547,-0.43830672
11306,-0.69831014,-0.71579534
11307,-0.93920135,-0.34336686
11308,-0.99716926,-0.075189576
11309,-0.9556633,-0.2944616
11310,-0.83966464,-0.54310524
11311,-0.7458724,-0.6660889
11312,-0.8301981,-0.5574684
11313,-0.9449688,-0.32716033
11314,-0.99399275,-0.109445766
11315,-0.91337043,-0.4071295
11316,-0.9504567,-0.31085697
11317,-0.76834315,-0.64003813
11318,-0.9983151,-0.05802557
11319,-0.78990453,-0.6132298
11320,-0.9736476,-0.22805777
11321,-0.7792391,-0.6267267
11322,-0.9919631,-0.12652782
11323,-0.7572198,-0.6531601
11324,-0.9957283,-0.092331335
11325,-0.6732749,-0.7393923
11326,-0.99716926,-0.075189576
11327,-0.6072676,-0.7944973
11328,-0.8911529,-0.45370308
11329,-0.89882547,-0.43830672
11330,-0.49253273,-0.8702939
11331,-0.59351116,-0.8048257
11332,-0.98091614,-0.19443122
11333,-0.83966464,-0.54310524
11334,-0.8488827,-0.5285813
11335,-0.5654755,-0.8247651
11336,-0.69831014,-0.71579534
11337,-0.82048595,-0.57166666
11338,-0.5221777,-0.8528367
11339,-0.6208444,-0.7839338
11340,-0.5795791,-0.81491596
11341,-0.66045654,-0.75086427
11342,-0.9983151,-0.05802557
11343,-0.8832167,-0.4689652
11344,-0.98411554,-0.17752916
11345,-0.50743026,-0.86169285
11346,-0.93920135,-0.34336686
11347,-0.97742647,-0.21127576
11348,-0.8301981,-0.5574684
11349,-0.9957283,-0.092331335
11350,-0.99399275,-0.109445766
11351,-0.9919631,-0.12652782
11352,-0.685894,-0.7277015
11353,-0.9449688,-0.32716033
11354,-0.9504567,-0.31085697
